Date,SCP,Foundation Site,Object Classification,is_humanoid,is_infohazardous,is_location,is_organic,is_predatory,is_mechanical,is_mobile,is_replicating,is_virtual,Team Sent,Acquisition Successful?,Profit/Loss (normalized to 1940 $MM),,,,,,,,,,,,,,,,,,,,,,,,
1975Q3,SCP-2437,Site 8: Tehran,Safe,1,0,0,1,0,0,1,0,0,Paramilitary,1,27.2,,,,,,,,,,,,,,,,,,,,,,,,
1975Q3,SCP-2530,Site 4: Moscow,Euclid,0,1,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q3,SCP-2708,Site 4: Moscow,Safe,0,1,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q3,SCP-3028,Site 7: Shanghai,Keter,0,0,0,0,1,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q3,SCP-3058,Site 2: Washington D.C,Safe,0,0,0,0,0,1,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q3,SCP-3059,Site 2: Washington D.C,Safe,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q3,SCP-3085,Site 7: Shanghai,Euclid,0,0,0,0,0,0,0,1,0,Paramilitary,1,26.8,,,,,,,,,,,,,,,,,,,,,,,,
1975Q3,SCP-3147,Site 6: Geneva,Euclid,0,0,0,0,0,1,0,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q3,SCP-3180,Site 8: Tehran,Euclid,0,1,0,0,0,0,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q3,SCP-3189,Site 8: Tehran,Safe,0,1,0,1,0,0,0,0,1,Legal,1,5.3,,,,,,,,,,,,,,,,,,,,,,,,
1975Q3,SCP-3194,Site 8: Tehran,Keter,0,0,1,0,0,0,0,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q3,SCP-3243,Site 6: Geneva,Keter,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q3,SCP-3285,Site 6: Geneva,Keter,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q3,SCP-3286,Site 4: Moscow,Safe,0,1,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-181,Site 7: Shanghai,Safe,0,0,0,1,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-407,Site 3: Kinshasa,Safe,0,1,0,1,0,1,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-477,Site 6: Geneva,Keter,0,0,0,1,0,0,1,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-639,Site 7: Shanghai,Euclid,0,0,0,0,0,1,1,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-826,Site 7: Shanghai,Safe,0,0,0,0,0,1,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-877,Site 4: Moscow,Keter,0,0,0,0,1,1,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-911,Site 3: Kinshasa,Euclid,0,1,0,0,0,1,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-1139,Site 4: Moscow,Keter,0,0,0,0,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-1203,Site 4: Moscow,Euclid,0,1,0,0,1,1,0,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-1213,Site 8: Tehran,Keter,0,0,0,0,1,0,1,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-1235,Site 8: Tehran,Keter,0,0,0,0,0,1,0,1,0,Paramilitary,1,-10.5,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-1376,Site 7: Shanghai,Safe,1,0,0,1,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-1480,Site 4: Moscow,Keter,0,0,0,0,0,1,0,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-1552,Site 8: Tehran,Safe,0,0,0,0,0,1,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-1807,Site 8: Tehran,Safe,0,0,1,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-1821,Site 6: Geneva,Keter,1,0,0,1,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-1823,Site 6: Geneva,Keter,0,0,0,0,1,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-1971,Site 3: Kinshasa,Keter,0,0,0,0,0,0,1,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-2013,Site 4: Moscow,Keter,0,0,0,1,0,0,0,0,0,Infiltration,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-2138,Site 3: Kinshasa,Keter,0,1,0,1,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-2174,Site 7: Shanghai,Euclid,0,0,0,1,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-2198,Site 6: Geneva,Keter,0,0,0,0,0,0,0,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-2257,Site 4: Moscow,Euclid,0,0,0,0,0,0,1,0,0,Legal,1,38,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-2273,Site 4: Moscow,Keter,0,0,0,0,1,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-2288,Site 7: Shanghai,Euclid,0,0,1,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-2291,Site 8: Tehran,Safe,0,0,1,0,1,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-2295,Site 6: Geneva,Keter,0,0,0,0,1,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-2321,Site 6: Geneva,Safe,0,0,0,0,0,1,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-2379,Site 2: Washington D.C,Euclid,0,0,0,0,0,0,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-2385,Site 2: Washington D.C,Safe,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-2412,Site 7: Shanghai,Euclid,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-2441,Site 7: Shanghai,Safe,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-2458,Site 2: Washington D.C,Euclid,0,1,0,0,1,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-2479,Site 8: Tehran,Safe,0,0,0,0,0,1,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-2511,Site 2: Washington D.C,Safe,1,0,0,1,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-2548,Site 7: Shanghai,Euclid,1,0,0,1,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-2554,Site 4: Moscow,Safe,0,0,0,0,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-2649,Site 2: Washington D.C,Safe,1,0,0,0,1,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-2791,Site 4: Moscow,Euclid,0,1,1,0,0,0,0,0,1,Infiltration,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-2873,Site 6: Geneva,Euclid,0,1,0,0,0,1,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-2885,Site 6: Geneva,Safe,0,0,0,0,1,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-2911,Site 2: Washington D.C,Keter,0,0,0,0,0,1,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-2915,Site 3: Kinshasa,Safe,0,0,0,0,1,0,0,0,0,Paramilitary,1,2,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-2924,Site 8: Tehran,Keter,0,0,0,0,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-2928,Site 6: Geneva,Keter,0,0,0,0,1,1,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-2934,Site 2: Washington D.C,Keter,0,0,0,1,0,0,1,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-2961,Site 7: Shanghai,Keter,0,0,0,0,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-3028,Site 7: Shanghai,Keter,0,0,0,0,1,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-3037,Site 3: Kinshasa,Keter,0,0,0,0,0,1,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-3047,Site 8: Tehran,Euclid,0,0,1,0,0,0,1,0,0,Legal,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-3075,Site 6: Geneva,Euclid,0,0,0,0,0,1,1,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-3080,Site 7: Shanghai,Safe,0,0,0,1,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-3101,Site 2: Washington D.C,Keter,0,0,0,1,1,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-3127,Site 2: Washington D.C,Euclid,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-3129,Site 4: Moscow,Euclid,0,0,0,0,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-3175,Site 7: Shanghai,Euclid,0,0,0,0,1,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-3185,Site 6: Geneva,Euclid,0,0,1,1,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-3207,Site 3: Kinshasa,Safe,0,0,1,0,0,1,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-3210,Site 6: Geneva,Euclid,0,0,1,0,0,0,0,1,0,Infiltration,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-3242,Site 2: Washington D.C,Keter,0,1,0,0,0,0,0,0,0,Paramilitary,1,-4.2,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-3277,Site 7: Shanghai,Euclid,0,1,1,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1975Q4,SCP-3284,Site 3: Kinshasa,Safe,0,1,0,0,0,1,1,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-359,Site 2: Washington D.C,Safe,0,0,0,0,0,0,1,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-443,Site 7: Shanghai,Euclid,0,0,1,0,0,0,0,0,1,Paramilitary,1,-9,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-597,Site 7: Shanghai,Euclid,1,1,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-720,Site 3: Kinshasa,Keter,0,1,0,0,1,0,0,1,0,Legal,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-774,Site 6: Geneva,Euclid,0,1,0,0,0,1,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-978,Site 8: Tehran,Safe,1,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-1072,Site 4: Moscow,Safe,0,0,1,1,0,0,1,0,0,Legal,1,3.5,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-1155,Site 7: Shanghai,Safe,0,1,1,0,0,0,0,0,0,Infiltration,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-1215,Site 7: Shanghai,Euclid,0,1,0,0,0,0,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-1245,Site 4: Moscow,Safe,0,1,1,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-1392,Site 8: Tehran,Keter,0,0,0,0,1,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-1422,Site 8: Tehran,Safe,0,1,0,1,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-1424,Site 8: Tehran,Safe,0,0,0,0,1,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-1438,Site 8: Tehran,Keter,0,0,0,0,0,0,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-1497,Site 4: Moscow,Safe,0,0,0,0,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-1517,Site 6: Geneva,Euclid,0,1,1,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-1571,Site 2: Washington D.C,Keter,0,0,0,0,0,0,0,1,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-1607,Site 8: Tehran,Euclid,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-1650,Site 7: Shanghai,Euclid,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-1685,Site 8: Tehran,Keter,0,0,1,0,1,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-1794,Site 6: Geneva,Euclid,0,0,0,0,0,0,1,0,0,Infiltration,1,-11.3,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-1802,Site 2: Washington D.C,Keter,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-1867,Site 7: Shanghai,Safe,1,1,0,1,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-1950,Site 6: Geneva,Safe,0,0,0,0,0,0,0,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-1969,Site 4: Moscow,Keter,0,0,0,0,0,0,1,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-1987,Site 8: Tehran,Safe,0,0,0,0,0,0,1,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-1998,Site 7: Shanghai,Euclid,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-1999,Site 4: Moscow,Safe,0,1,1,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-2006,Site 7: Shanghai,Safe,0,0,1,1,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-2022,Site 6: Geneva,Keter,0,0,0,0,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-2078,Site 6: Geneva,Keter,0,0,0,1,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-2133,Site 8: Tehran,Safe,0,0,0,0,0,0,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-2233,Site 4: Moscow,Keter,0,0,0,0,1,0,0,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-2242,Site 3: Kinshasa,Keter,0,0,0,0,0,0,0,1,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-2365,Site 2: Washington D.C,Euclid,0,0,0,0,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-2384,Site 8: Tehran,Safe,0,1,1,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-2414,Site 6: Geneva,Keter,0,0,0,1,1,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-2416,Site 8: Tehran,Keter,0,0,0,0,1,0,1,0,0,Infiltration,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-2420,Site 2: Washington D.C,Safe,0,0,0,1,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-2422,Site 8: Tehran,Euclid,1,0,0,0,0,1,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-2540,Site 6: Geneva,Safe,0,1,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-2555,Site 7: Shanghai,Keter,0,0,0,0,1,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-2650,Site 2: Washington D.C,Keter,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-2712,Site 8: Tehran,Keter,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-2740,Site 6: Geneva,Keter,0,0,0,0,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-3111,Site 2: Washington D.C,Safe,0,1,1,0,0,0,0,0,1,Paramilitary,1,-3,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-3151,Site 7: Shanghai,Keter,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-3158,Site 6: Geneva,Safe,0,1,1,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-3161,Site 4: Moscow,Euclid,0,0,0,0,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-3199,Site 3: Kinshasa,Safe,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q1,SCP-3205,Site 6: Geneva,Safe,0,0,0,0,0,1,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-346,Site 2: Washington D.C,Safe,0,1,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-425,Site 3: Kinshasa,Euclid,0,0,0,0,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-862,Site 3: Kinshasa,Keter,0,1,0,0,0,1,0,0,0,Legal,1,-31.3,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-1184,Site 2: Washington D.C,Keter,0,1,0,0,1,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-1266,Site 3: Kinshasa,Keter,0,0,0,0,0,0,0,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-1364,Site 8: Tehran,Safe,0,0,0,0,0,1,1,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-1397,Site 2: Washington D.C,Safe,0,0,1,0,0,0,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-1420,Site 4: Moscow,Safe,0,0,1,0,0,0,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-1442,Site 6: Geneva,Safe,0,0,0,0,0,1,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-1492,Site 6: Geneva,Keter,0,1,0,0,0,0,1,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-1551,Site 3: Kinshasa,Keter,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-1574,Site 2: Washington D.C,Euclid,0,0,0,1,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-1641,Site 8: Tehran,Safe,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-1665,Site 7: Shanghai,Safe,0,1,1,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-1752,Site 7: Shanghai,Safe,1,1,0,1,0,0,1,0,0,Infiltration,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-1756,Site 6: Geneva,Keter,0,1,0,0,0,0,1,0,1,Infiltration,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-1783,Site 8: Tehran,Safe,0,1,0,0,1,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-2017,Site 8: Tehran,Keter,0,0,0,0,0,1,1,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-2018,Site 3: Kinshasa,Keter,0,0,0,0,0,0,1,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-2021,Site 6: Geneva,Euclid,0,0,0,1,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-2123,Site 7: Shanghai,Keter,0,0,0,0,0,1,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-2166,Site 2: Washington D.C,Euclid,0,0,0,0,0,1,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-2188,Site 7: Shanghai,Safe,0,0,0,0,0,0,1,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-2209,Site 8: Tehran,Safe,0,0,1,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-2235,Site 2: Washington D.C,Safe,0,1,1,0,0,0,0,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-2241,Site 2: Washington D.C,Keter,0,0,0,0,0,0,1,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-2328,Site 2: Washington D.C,Safe,0,1,1,0,0,0,0,0,1,Paramilitary,1,12.2,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-2335,Site 8: Tehran,Safe,0,0,0,0,0,0,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-2363,Site 7: Shanghai,Safe,0,0,0,0,0,1,1,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-2531,Site 6: Geneva,Euclid,1,0,0,0,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-2622,Site 8: Tehran,Euclid,0,0,0,0,0,1,0,1,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-2667,Site 2: Washington D.C,Safe,1,1,0,0,0,0,0,0,0,Paramilitary,1,3.3,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-2702,Site 8: Tehran,Euclid,0,0,0,1,0,0,1,1,1,Legal,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-2735,Site 6: Geneva,Safe,1,0,0,0,0,0,1,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-2871,Site 4: Moscow,Safe,0,0,0,0,1,0,0,0,0,Infiltration,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-2935,Site 3: Kinshasa,Safe,0,0,0,0,0,1,0,1,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-2957,Site 2: Washington D.C,Euclid,1,1,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-3013,Site 6: Geneva,Safe,0,0,0,0,0,1,0,0,1,Legal,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-3027,Site 3: Kinshasa,Euclid,0,0,1,1,1,1,0,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-3032,Site 4: Moscow,Safe,0,0,0,0,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-3074,Site 3: Kinshasa,Safe,0,1,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-3090,Site 4: Moscow,Euclid,0,0,0,0,0,0,0,1,0,Infiltration,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-3117,Site 2: Washington D.C,Safe,0,1,1,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-3135,Site 8: Tehran,Safe,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-3159,Site 8: Tehran,Euclid,0,0,0,0,0,0,1,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-3162,Site 7: Shanghai,Keter,0,1,0,0,1,0,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-3196,Site 3: Kinshasa,Keter,0,0,0,0,0,1,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-3220,Site 8: Tehran,Keter,0,0,0,0,1,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-3231,Site 8: Tehran,Keter,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-3266,Site 6: Geneva,Keter,0,1,0,0,0,0,1,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-3278,Site 8: Tehran,Euclid,0,0,1,0,0,0,0,0,0,Legal,1,-9.3,,,,,,,,,,,,,,,,,,,,,,,,
1976Q2,SCP-3288,Site 8: Tehran,Euclid,0,1,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1976Q3,SCP-346,Site 2: Washington D.C,Safe,0,1,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
